metabolite_solar,mz_solar,rt_solar,cpd,aa_cho_lipid,pathways_solar,main_sp_pthw_solar,main_sp_pthw_categorized_solar,exposure,p_value_solar,t_score_solar,beta_solar,conf_low_solar,conf_high_solar,mode_solar,super_pathway_solar,q_value_solar,cpdnum_solar,cpd_sig_solar,exposure2,metabolite_chs,mz_chs,rt_chs,pathways_chs,main_sp_pthw_chs,main_sp_pthw_categorized_chs,p_value_chs,t_score_chs,beta_chs,conf_low_chs,conf_high_chs,mode_chs,super_pathway_chs,q_value_chs,cpdnum_chs,cpd_sig_chs,sig
103.038843868631_251.454959502134,103.038843868631,251.454959502134,C00026; C00109; C00164; C00188; C00232; C00349; C01087; C02266; C02630; C03196; C05519; C06002; C06144,"Amino Acid, Lipid, & CHO metab.","Methionine and cysteine metabolism; Glycine, serine, alanine and threonine metabolism; Arginine and Proline Metabolism; Tryptophan metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Histidine metabolism; Tyrosine metabolism; Aspartate and asparagine metabolism; Methionine and cysteine metabolism; Glycine, serine, alanine and threonine metabolism; Tyrosine metabolism; Aspartate and asparagine metabolism; Glycine, serine, alanine and threonine metabolism; Aspartate and asparagine metabolism; Butanoate metabolism",Amino acid metabolism; Carbohydrate metabolism; Amino acid metabolism; Carbohydrate metabolism; Lipid metabolism; Nucleotide metabolism; Amino acid metabolism; Carbohydrate metabolism,Other Combination of pathways; Amino acid metabolism; Carbohydrate metabolism,hexachlorobenzene_impute,0.203489554716627,1.27458839452842,0.0783081894282496,-0.042619854278757,0.199236233135256,positive,Multiple/other,1,104,,HCB,103.038949520509_83.10344233,103.038949520509,83.10344233,"Tyrosine metabolism; Urea cycle/amino group metabolism; Tryptophan metabolism; Valine, leucine and isoleucine degradation; Glycine, serine, alanine and threonine metabolism; Glutamate metabolism; Beta-Alanine metabolism; Arginine and Proline Metabolism; Histidine metabolism; Lysine metabolism; Aspartate and asparagine metabolism; Methionine and cysteine metabolism; Alanine and Aspartate Metabolism; Tyrosine metabolism; Valine, leucine and isoleucine degradation; Glycine, serine, alanine and threonine metabolism; Glutamate metabolism; Aspartate and asparagine metabolism; Methionine and cysteine metabolism; Glycine, serine, alanine and threonine metabolism; Aspartate and asparagine metabolism; Butanoate metabolism",Amino acid metabolism; Carbohydrate metabolism; NA; Amino acid metabolism; Carbohydrate metabolism; Lipid metabolism; Nucleotide metabolism; Amino acid metabolism; Carbohydrate metabolism,Other Combination of pathways; Amino acid metabolism; Carbohydrate metabolism,0.0993263718332143,-1.66017884817137,-0.226840802941569,-0.497199195248924,0.0435175893657862,positive,Multiple/other,1,46,,Not-sig
98.0601259659724_264.530466337595,98.0601259659724,264.530466337595,C00148; C00314; C00547; C00763; C03824; CE4788,Amino Acid metab.,Arginine and Proline Metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism; Urea cycle/amino group metabolism; Tyrosine metabolism; Tryptophan metabolism,Amino acid metabolism; Amino acid metabolism; NA,Amino acid metabolism; Other Combination of pathways,hexachlorobenzene_impute,0.211625986363293,-1.25190876616666,-0.0774799041864323,-0.19929642704221,0.0443366186693457,positive,Multiple/other,1,111,,HCB,98.0600283162005_45.11965421,98.0600283162005,45.11965421,Urea cycle/amino group metabolism; Arginine and Proline Metabolism; Aspartate and asparagine metabolism; Tyrosine metabolism; Urea cycle/amino group metabolism; Tryptophan metabolism,Amino acid metabolism; Amino acid metabolism; NA,Amino acid metabolism; Other Combination of pathways,0.0207915322697385,-2.34073668208203,-0.334739386338688,-0.617701186831271,-0.0517775858461063,positive,Multiple/other,1,22,,Sig. CHS only
89.0598490472614_279.636355414529,89.0598490472614,279.636355414529,C00246; C00900; C01801; C06010,Lipid metab.,Butanoate metabolism; Glycerophospholipid metabolism,Carbohydrate metabolism; Lipid metabolism; Carbohydrate metabolism; Lipid metabolism; Nucleotide metabolism,Other Combination of pathways; Carbohydrate metabolism,hexachlorobenzene_impute,0.23171743054037,-1.19849266754955,-0.0732853575671578,-0.193642435180736,0.0470717200464205,positive,Multiple/other,1,119,,HCB,89.0596897061097_101.5938448,89.0596897061097,101.5938448,Butanoate metabolism; Glycolysis and Gluconeogenesis; Butanoate metabolism; Glycerophospholipid metabolism,Carbohydrate metabolism; Lipid metabolism; Carbohydrate metabolism; Lipid metabolism; Nucleotide metabolism,Other Combination of pathways; Carbohydrate metabolism,0.790554374211067,0.266146816204453,0.0363063333569371,-0.233613421845696,0.30622608855957,positive,Multiple/other,1,196,,Not-sig
417.336195041072_22.3827868196882,417.336195041072,22.3827868196882,C01301; C01673; C05457; C17331; C17332; C17333; C17336; C17339; CE1277; CE1278; CE1279; CE1337; CE2201; CE4872; CE4874,Lipid metab.,Bile acid biosynthesis,Lipid metabolism; Lipid metabolism; Metabolism of cofactors and vitamins,Lipid metabolism; Lipid metabolism; Metabolism of cofactors and vitamins,hexachlorobenzene_impute,0.242018806517597,-1.17238332922334,-0.0697260318665176,-0.186787810908273,0.0473357471752381,positive,Multiple/other,1,121,,HCB,417.335919580668_36.25804647,417.335919580668,36.25804647,Bile acid biosynthesis,Lipid metabolism,Lipid metabolism,0.621775014859551,0.494536561044357,0.0702568657679594,-0.210845125968424,0.351358857504342,positive,Lipid metabolism,1,317,,Not-sig
115.05429440677_30.9450047006083,115.05429440677,30.9450047006083,C00881,Nucleotide metab.,Pyrimidine metabolism,Nucleotide metabolism,Nucleotide metabolism,hexachlorobenzene_impute,0.30208275691798,-1.03384344152732,-0.0578101165295769,-0.167872489495762,0.0522522564366081,positive,Multiple/other,1,149,,HCB,115.054231264634_36.61636149,115.054231264634,36.61636149,Pyrimidine metabolism,Nucleotide metabolism,Nucleotide metabolism,0.437381966530303,0.779060603078302,0.115232417919013,-0.177436760052195,0.40790159589022,positive,Nucleotide metabolism,1,589,,Not-sig
191.008200612119_36.8893576970298,191.008200612119,36.8893576970298,C00900; C06010,CHO metab.,Butanoate metabolism,Carbohydrate metabolism,Carbohydrate metabolism,hexachlorobenzene_impute,0.330796592279939,-0.974167503933229,-0.0535001591150623,-0.161596561341044,0.0545962431109192,positive,Multiple/other,1,155,,HCB,191.008019372151_56.91749785,191.008019372151,56.91749785,Glycolysis and Gluconeogenesis; Butanoate metabolism,Carbohydrate metabolism,Carbohydrate metabolism,0.0596744874229706,1.90006098896669,0.269250777787016,-0.0111395193650032,0.549641074939034,positive,Multiple/other,1,37,,Not-sig
287.099592127822_31.5701892387167,287.099592127822,31.5701892387167,C00294; C00978; C04148; C05642,Amino Acid metab.,Purine metabolism; Tryptophan metabolism; Tryptophan metabolism; Tyrosine metabolism,Nucleotide metabolism; Amino acid metabolism,Nucleotide metabolism; Amino acid metabolism,hexachlorobenzene_impute,0.357347455693536,-0.921919792950312,-0.0559281967043531,-0.175334562846943,0.0634781694382373,positive,Multiple/other,1,164,,HCB,287.099482316839_47.65718008,287.099482316839,47.65718008,Purine metabolism; Tryptophan metabolism; Tyrosine metabolism; Tryptophan metabolism,Nucleotide metabolism; Amino acid metabolism,Nucleotide metabolism; Amino acid metabolism,0.619734578221673,-0.497436680384746,-0.0716099479506585,-0.356455280343072,0.213235384441755,positive,Multiple/other,1,162,,Not-sig
90.0551077441424_58.5765861099159,90.0551077441424,58.5765861099159,C00041; C00049; C00099; C00133; C00213; C00402; C00441; C03508,Amino Acid metab.,"Glycine, serine, alanine and threonine metabolism; Tryptophan metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Histidine metabolism; Tyrosine metabolism; Arginine and Proline Metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Aspartate and asparagine metabolism; Glycine, serine, alanine and threonine metabolism",Amino acid metabolism; Nucleotide metabolism; Amino acid metabolism; Metabolism of cofactors and vitamins; Nucleotide metabolism; Amino acid metabolism,Amino acid metabolism; Nucleotide metabolism; Other Combination of pathways; Amino acid metabolism,hexachlorobenzene_impute,0.362858992306896,0.911387065874372,0.056592668675909,-0.0656286928310937,0.178814030182912,positive,Multiple/other,1,166,,HCB,90.0549654348341_92.25089592,90.0549654348341,92.25089592,"Tyrosine metabolism; Urea cycle/amino group metabolism; Tryptophan metabolism; Glycine, serine, alanine and threonine metabolism; Glutathione Metabolism; Glutamate metabolism; Beta-Alanine metabolism; Histidine metabolism; Alanine and Aspartate Metabolism; Urea cycle/amino group metabolism; Beta-Alanine metabolism; Arginine and Proline Metabolism; Aspartate and asparagine metabolism; Alanine and Aspartate Metabolism; Glycine, serine, alanine and threonine metabolism",Amino acid metabolism; Nucleotide metabolism; Amino acid metabolism; Energy metabolism; Metabolism of cofactors and vitamins; Nucleotide metabolism; NA; Amino acid metabolism,Amino acid metabolism; Nucleotide metabolism; Other Combination of pathways; Amino acid metabolism,0.121209709527536,1.56008150080372,0.223990551234639,-0.0600994621004053,0.508080564569684,positive,Multiple/other,1,52,,Not-sig
219.026595176532_60.5132959056729,219.026595176532,60.5132959056729,C00031; C00095; C00124; C00137; C00159; C00221; C00247; C00267; C00293; C00738; C00795; C00936; C00962; C00984; C01582; C01801; C02336; CE0520,"Amino Acid, Lipid, & CHO metab.",Tryptophan metabolism; Glycerophospholipid metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Lipid metabolism; Nucleotide metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Other Combination of pathways,hexachlorobenzene_impute,0.37701982296469,0.884777595337735,0.047940687329211,-0.0587090877318517,0.154590462390274,positive,Multiple/other,1,173,,HCB,203.052575824181_73.29524469,203.052575824181,73.29524469,Tryptophan metabolism; Glycerophospholipid metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Lipid metabolism; Nucleotide metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Other Combination of pathways,5.53732060914949e-6,-4.74268693903588,-0.648111265388392,-0.918506272429741,-0.377716258347044,positive,Multiple/other,0.006136698121383129,2,C00031; C00095; C00124; C00137; C00159; C00221; C00247; C00267; C00293; C00738; C00795; C00936; C00962; C00984; C01582; C01801; C02336; CE0520,Sig. CHS only
219.026595176532_60.5132959056729,219.026595176532,60.5132959056729,C00031; C00095; C00124; C00137; C00159; C00221; C00247; C00267; C00293; C00738; C00795; C00936; C00962; C00984; C01582; C01801; C02336; CE0520,"Amino Acid, Lipid, & CHO metab.",Tryptophan metabolism; Glycerophospholipid metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Lipid metabolism; Nucleotide metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Other Combination of pathways,hexachlorobenzene_impute,0.37701982296469,0.884777595337735,0.047940687329211,-0.0587090877318517,0.154590462390274,positive,Multiple/other,1,173,,HCB,219.026200637058_75.86485284,219.026200637058,75.86485284,Tryptophan metabolism; Glycerophospholipid metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Lipid metabolism; Nucleotide metabolism,Amino acid metabolism; Carbohydrate metabolism; Glycan biosynthesis and metabolism; Lipid metabolism; NA; Other Combination of pathways,9.21037228338651e-4,-3.39280404152004,-0.48454802609313,-0.767134654393475,-0.201961397792784,positive,Multiple/other,0.4082933120780859,5,,Sig. CHS only
179.055402730448_81.7470093120841,179.055402730448,81.7470093120841,C00198; C00322; C01040; C05394; CE2026,Amino Acid & CHO metab.,"Galactose metabolism; Tryptophan metabolism; Glycine, serine, alanine and threonine metabolism",Carbohydrate metabolism; Glycan biosynthesis and metabolism; Amino acid metabolism,Carbohydrate metabolism; Glycan biosynthesis and metabolism; Amino acid metabolism,hexachlorobenzene_impute,0.37982191694926,0.879586288581313,0.0525874182828857,-0.0650900194632567,0.170264856029028,positive,Multiple/other,1,175,,HCB,179.055704845027_115.2511361,179.055704845027,115.2511361,"Ascorbate (Vitamin C) and Aldarate Metabolism; Tryptophan metabolism; Lysine metabolism; Glycine, serine, alanine and threonine metabolism",Carbohydrate metabolism; Glycan biosynthesis and metabolism; Amino acid metabolism,Other Combination of pathways; Amino acid metabolism,0.753013957512407,0.315344078544143,0.0427471718427254,-0.225475980558624,0.310970324244075,positive,Multiple/other,1,187,,Not-sig
243.210566798459_21.7049995072596,243.210566798459,21.7049995072596,andrstndn; C00280; C00410; C00535; C00674; C01227; C03772; C06426; C06427; dhea,Lipid metab.,C21-steroid hormone biosynthesis and metabolism; Linoleate metabolism; Arachidonic acid metabolism; Omega-3 fatty acid metabolism; Glycerophospholipid metabolism; De novo fatty acid biosynthesis; Fatty acid activation,Lipid metabolism; Steroid hormone metabolism; Lipid metabolism,Lipid metabolism; Steroid hormone metabolism; Lipid metabolism,hexachlorobenzene_impute,0.384278332982548,-0.87137860028847,-0.0524226367214911,-0.17083628865975,0.065991015216768,positive,Multiple/other,1,177,,HCB,243.210684366867_36.12821386,243.210684366867,36.12821386,C21-steroid hormone biosynthesis and metabolism; Linoleate metabolism; Arachidonic acid metabolism; Omega-3 fatty acid metabolism; De novo fatty acid biosynthesis; Fatty acid activation; Glycerophospholipid metabolism,Lipid metabolism; Steroid hormone metabolism; Lipid metabolism,Lipid metabolism; Steroid hormone metabolism; Lipid metabolism,0.70031822670242,-0.385755367962879,-0.055643883187567,-0.341060338223429,0.229772571848295,positive,Multiple/other,1,181,,Not-sig
134.060120256702_268.35166205589,134.060120256702,268.35166205589,C00314; C00547; C01586; C05639; C05660; CE5536,Amino Acid metab.,Urea cycle/amino group metabolism; Tyrosine metabolism; Tryptophan metabolism,Amino acid metabolism; NA; Amino acid metabolism,Other Combination of pathways; Amino acid metabolism,hexachlorobenzene_impute,0.38468123600987,-0.870639442001689,-0.0541479212435347,-0.176562531732677,0.0682666892456079,positive,Multiple/other,1,178,,HCB,134.060031896199_44.30848485,134.060031896199,44.30848485,Tyrosine metabolism; Urea cycle/amino group metabolism; Tryptophan metabolism,Amino acid metabolism; NA; Amino acid metabolism,Other Combination of pathways; Amino acid metabolism,0.815644694274081,0.233631000783592,0.0342098037394019,-0.25552033143443,0.323939938913233,positive,Multiple/other,1,202,,Not-sig
107.070394721441_273.393886078089,107.070394721441,273.393886078089,C00121; C00181; C00246; C00259; C00309; C00310; C00312; C01801,Lipid metab.,Chondroitin sulfate degradation; Butanoate metabolism; Glycerophospholipid metabolism,Glycan biosynthesis and metabolism; Nucleotide metabolism; NA; Carbohydrate metabolism; Lipid metabolism; Lipid metabolism; Nucleotide metabolism,Other Combination of pathways,hexachlorobenzene_impute,0.385254702502105,-0.869588191479832,-0.0550704766922237,-0.179721258405234,0.0695803050207868,positive,Multiple/other,1,180,,HCB,107.070253608961_22.30574225,107.070253608961,22.30574225,Purine metabolism; Butanoate metabolism; Glycerophospholipid metabolism,Nucleotide metabolism; Carbohydrate metabolism; Lipid metabolism; Lipid metabolism; Nucleotide metabolism,Nucleotide metabolism; Other Combination of pathways,0.525811038585618,0.636155371292961,0.0762617390405565,-0.160939559269314,0.313463037350427,positive,Multiple/other,1,150,,Not-sig
114.055072928206_270.469051531724,114.055072928206,270.469051531724,C00931; C02220; C03564; C03912,Amino Acid metab.,Porphyrin metabolism; Tryptophan metabolism; Arginine and Proline Metabolism; Urea cycle/amino group metabolism,Metabolism of cofactors and vitamins; Amino acid metabolism,Metabolism of cofactors and vitamins; Amino acid metabolism,hexachlorobenzene_impute,0.387439539128003,0.865591836385286,0.0535528492002804,-0.0682224581087425,0.175328156509303,positive,Multiple/other,1,182,,HCB,114.055542694988_47.6034962,114.055542694988,47.6034962,Porphyrin metabolism; Tryptophan metabolism; Urea cycle/amino group metabolism; Glutamate metabolism; Arginine and Proline Metabolism,Metabolism of cofactors and vitamins; Amino acid metabolism,Metabolism of cofactors and vitamins; Amino acid metabolism,0.373938309195783,0.892240528620254,0.127034326719471,-0.154682442633396,0.408751096072339,positive,Multiple/other,1,113,,Not-sig
